timestamp_nano,timestamp_iso,symbol,open,high,low,close,volume
1765893600000000000,2025-12-16T14:00:00+00:00,DOGEUSDT-LINEAR,0.12975,0.13081,0.12883,0.13064,18462482.0
1765894500000000000,2025-12-16T14:15:00+00:00,DOGEUSDT-LINEAR,0.13064,0.13127,0.130259999,0.130789999,4900334.0
1765895400000000000,2025-12-16T14:30:00+00:00,DOGEUSDT-LINEAR,0.130789999,0.131619999,0.1305,0.13055,14665980.0
1765896300000000000,2025-12-16T14:45:00+00:00,DOGEUSDT-LINEAR,0.13055,0.13252,0.12992,0.13127,21711091.0
1765897200000000000,2025-12-16T15:00:00+00:00,DOGEUSDT-LINEAR,0.13127,0.131789999,0.13062,0.13139,6829038.0
1765898100000000000,2025-12-16T15:15:00+00:00,DOGEUSDT-LINEAR,0.13139,0.13146,0.13069,0.13111,4588648.0
1765899000000000000,2025-12-16T15:30:00+00:00,DOGEUSDT-LINEAR,0.13111,0.131649999,0.13103,0.13163,2870122.0
1765899900000000000,2025-12-16T15:45:00+00:00,DOGEUSDT-LINEAR,0.13163,0.132979999,0.13152,0.1326,25367679.0
1765900800000000000,2025-12-16T16:00:00+00:00,DOGEUSDT-LINEAR,0.1326,0.132759999,0.13189,0.13203,7478617.0
1765901700000000000,2025-12-16T16:15:00+00:00,DOGEUSDT-LINEAR,0.13203,0.132509999,0.13186,0.13219,4974498.0
1765902600000000000,2025-12-16T16:30:00+00:00,DOGEUSDT-LINEAR,0.13219,0.1322,0.1312,0.13149,4693691.0
1765903500000000000,2025-12-16T16:45:00+00:00,DOGEUSDT-LINEAR,0.13149,0.131979999,0.13142,0.131569999,3187895.0
1765904400000000000,2025-12-16T17:00:00+00:00,DOGEUSDT-LINEAR,0.131569999,0.132149999,0.131509999,0.13205,3802756.0
1765905300000000000,2025-12-16T17:15:00+00:00,DOGEUSDT-LINEAR,0.13205,0.13216,0.13127,0.13142,2260992.0
1765906200000000000,2025-12-16T17:30:00+00:00,DOGEUSDT-LINEAR,0.13142,0.13166,0.13094,0.131149999,6207973.0
1765907100000000000,2025-12-16T17:45:00+00:00,DOGEUSDT-LINEAR,0.131149999,0.13131,0.13096,0.13105,3120754.0
1765908000000000000,2025-12-16T18:00:00+00:00,DOGEUSDT-LINEAR,0.13105,0.13173,0.130869999,0.13169,7977264.0
1765908900000000000,2025-12-16T18:15:00+00:00,DOGEUSDT-LINEAR,0.13169,0.13172,0.13133,0.13147,2091678.0
1765909800000000000,2025-12-16T18:30:00+00:00,DOGEUSDT-LINEAR,0.13147,0.13241,0.13147,0.132369999,6654643.0
1765910700000000000,2025-12-16T18:45:00+00:00,DOGEUSDT-LINEAR,0.132369999,0.13293,0.13225,0.13228,5403616.0
1765911600000000000,2025-12-16T19:00:00+00:00,DOGEUSDT-LINEAR,0.13228,0.13228,0.131369999,0.13139,3810837.0
1765912500000000000,2025-12-16T19:15:00+00:00,DOGEUSDT-LINEAR,0.13139,0.13167,0.131289999,0.131539999,1946519.0
1765913400000000000,2025-12-16T19:30:00+00:00,DOGEUSDT-LINEAR,0.131539999,0.13195,0.13153,0.13192,2411270.0
1765914300000000000,2025-12-16T19:45:00+00:00,DOGEUSDT-LINEAR,0.13192,0.13249,0.13184,0.132,2854090.0
1765915200000000000,2025-12-16T20:00:00+00:00,DOGEUSDT-LINEAR,0.132,0.13225,0.13183,0.13189,2034425.0
1765916100000000000,2025-12-16T20:15:00+00:00,DOGEUSDT-LINEAR,0.13189,0.13224,0.13174,0.1321,1550226.0
1765917000000000000,2025-12-16T20:30:00+00:00,DOGEUSDT-LINEAR,0.1321,0.13241,0.132009999,0.132179999,2402428.0
1765917900000000000,2025-12-16T20:45:00+00:00,DOGEUSDT-LINEAR,0.132179999,0.13227,0.13177,0.13186,3468764.0
1765918800000000000,2025-12-16T21:00:00+00:00,DOGEUSDT-LINEAR,0.13186,0.13205,0.13177,0.13195,2433800.0
1765919700000000000,2025-12-16T21:15:00+00:00,DOGEUSDT-LINEAR,0.13195,0.13209,0.13173,0.13203,1405958.0
1765920600000000000,2025-12-16T21:30:00+00:00,DOGEUSDT-LINEAR,0.13203,0.13231,0.13203,0.132229999,1773058.0
1765921500000000000,2025-12-16T21:45:00+00:00,DOGEUSDT-LINEAR,0.132229999,0.13227,0.131979999,0.13206,753136.0
1765922400000000000,2025-12-16T22:00:00+00:00,DOGEUSDT-LINEAR,0.13206,0.132179999,0.131679999,0.13182,473274.0
1765923300000000000,2025-12-16T22:15:00+00:00,DOGEUSDT-LINEAR,0.13182,0.132119999,0.13182,0.13202,1507674.0
1765924200000000000,2025-12-16T22:30:00+00:00,DOGEUSDT-LINEAR,0.13202,0.13216,0.13191,0.13207,1052525.0
1765925100000000000,2025-12-16T22:45:00+00:00,DOGEUSDT-LINEAR,0.13207,0.13207,0.131869999,0.13191,1292152.0
1765926000000000000,2025-12-16T23:00:00+00:00,DOGEUSDT-LINEAR,0.13191,0.13196,0.13149,0.131569999,3226791.0
1765926900000000000,2025-12-16T23:15:00+00:00,DOGEUSDT-LINEAR,0.131569999,0.13178,0.13139,0.13152,2492683.0
1765927800000000000,2025-12-16T23:30:00+00:00,DOGEUSDT-LINEAR,0.13152,0.13166,0.13139,0.13166,848271.0
1765928700000000000,2025-12-16T23:45:00+00:00,DOGEUSDT-LINEAR,0.13166,0.1318,0.131429999,0.13173,1356139.0
1765929600000000000,2025-12-17T00:00:00+00:00,DOGEUSDT-LINEAR,0.13173,0.13173,0.131259999,0.1313,4083952.0
1765930500000000000,2025-12-17T00:15:00+00:00,DOGEUSDT-LINEAR,0.1313,0.13145,0.13111,0.13127,2176101.0
1765931400000000000,2025-12-17T00:30:00+00:00,DOGEUSDT-LINEAR,0.13127,0.13136,0.13105,0.13124,1067758.0
1765932300000000000,2025-12-17T00:45:00+00:00,DOGEUSDT-LINEAR,0.13124,0.13147,0.131179999,0.131399999,1466615.0
1765933200000000000,2025-12-17T01:00:00+00:00,DOGEUSDT-LINEAR,0.131399999,0.131869999,0.131399999,0.1318,2803293.0
1765934100000000000,2025-12-17T01:15:00+00:00,DOGEUSDT-LINEAR,0.1318,0.132399999,0.13175,0.13196,2793879.0
1765935000000000000,2025-12-17T01:30:00+00:00,DOGEUSDT-LINEAR,0.13196,0.13213,0.131759999,0.131759999,1122568.0
1765935900000000000,2025-12-17T01:45:00+00:00,DOGEUSDT-LINEAR,0.131759999,0.13195,0.13147,0.13169,2893302.0
1765936800000000000,2025-12-17T02:00:00+00:00,DOGEUSDT-LINEAR,0.13169,0.13173,0.13121,0.13123,1701167.0
1765937700000000000,2025-12-17T02:15:00+00:00,DOGEUSDT-LINEAR,0.13123,0.13138,0.13095,0.131319999,2891046.0
1765938600000000000,2025-12-17T02:30:00+00:00,DOGEUSDT-LINEAR,0.131319999,0.13163,0.131179999,0.131619999,1217631.0
1765939500000000000,2025-12-17T02:45:00+00:00,DOGEUSDT-LINEAR,0.131619999,0.13205,0.131619999,0.13182,1403806.0
1765940400000000000,2025-12-17T03:00:00+00:00,DOGEUSDT-LINEAR,0.13182,0.13202,0.13148,0.1315,1882701.0
1765941300000000000,2025-12-17T03:15:00+00:00,DOGEUSDT-LINEAR,0.1315,0.131539999,0.13135,0.13135,786255.0
1765942200000000000,2025-12-17T03:30:00+00:00,DOGEUSDT-LINEAR,0.13135,0.13135,0.13111,0.131259999,1833686.0
1765943100000000000,2025-12-17T03:45:00+00:00,DOGEUSDT-LINEAR,0.131259999,0.13138,0.13108,0.13119,1195443.0
1765944000000000000,2025-12-17T04:00:00+00:00,DOGEUSDT-LINEAR,0.13119,0.13122,0.13098,0.1311,1720630.0
1765944900000000000,2025-12-17T04:15:00+00:00,DOGEUSDT-LINEAR,0.1311,0.13111,0.13055,0.13086,4535970.0
1765945800000000000,2025-12-17T04:30:00+00:00,DOGEUSDT-LINEAR,0.13086,0.13097,0.13059,0.13085,2308752.0
1765946700000000000,2025-12-17T04:45:00+00:00,DOGEUSDT-LINEAR,0.13085,0.13095,0.13073,0.130929999,1479236.0
1765947600000000000,2025-12-17T05:00:00+00:00,DOGEUSDT-LINEAR,0.130929999,0.13095,0.130319999,0.13077,6272406.0
1765948500000000000,2025-12-17T05:15:00+00:00,DOGEUSDT-LINEAR,0.13077,0.13085,0.13006,0.13025,4129521.0
1765949400000000000,2025-12-17T05:30:00+00:00,DOGEUSDT-LINEAR,0.13025,0.13053,0.12994,0.1305,4375176.0
1765950300000000000,2025-12-17T05:45:00+00:00,DOGEUSDT-LINEAR,0.1305,0.13106,0.13044,0.13091,3321142.0
1765951200000000000,2025-12-17T06:00:00+00:00,DOGEUSDT-LINEAR,0.13091,0.131289999,0.13084,0.13114,4480145.0
1765952100000000000,2025-12-17T06:15:00+00:00,DOGEUSDT-LINEAR,0.13114,0.13119,0.13096,0.13106,1139929.0
1765953000000000000,2025-12-17T06:30:00+00:00,DOGEUSDT-LINEAR,0.13106,0.131149999,0.130819999,0.130869999,3849708.0
1765953900000000000,2025-12-17T06:45:00+00:00,DOGEUSDT-LINEAR,0.130869999,0.13091,0.13073,0.13085,2215554.0
1765954800000000000,2025-12-17T07:00:00+00:00,DOGEUSDT-LINEAR,0.13085,0.13097,0.13045,0.1305,1972905.0
1765955700000000000,2025-12-17T07:15:00+00:00,DOGEUSDT-LINEAR,0.1305,0.1308,0.13036,0.13075,2106305.0
1765956600000000000,2025-12-17T07:30:00+00:00,DOGEUSDT-LINEAR,0.13075,0.13134,0.13064,0.13103,5621362.0
1765957500000000000,2025-12-17T07:45:00+00:00,DOGEUSDT-LINEAR,0.13103,0.131119999,0.13083,0.13084,3052700.0
1765958400000000000,2025-12-17T08:00:00+00:00,DOGEUSDT-LINEAR,0.13084,0.13084,0.13061,0.130679999,1934022.0
1765959300000000000,2025-12-17T08:15:00+00:00,DOGEUSDT-LINEAR,0.130679999,0.13073,0.13025,0.13037,1999199.0
1765960200000000000,2025-12-17T08:30:00+00:00,DOGEUSDT-LINEAR,0.13037,0.13053,0.13025,0.130289999,5512088.0
1765961100000000000,2025-12-17T08:45:00+00:00,DOGEUSDT-LINEAR,0.130289999,0.13037,0.13013,0.13025,5694786.0
1765962000000000000,2025-12-17T09:00:00+00:00,DOGEUSDT-LINEAR,0.13025,0.130259999,0.12987,0.130009999,5850858.0
