timestamp_nano,timestamp_iso,symbol,contributors_active,contributors_created,interactions,posts_active,posts_created,sentiment,spam,alt_rank,circulating_supply,close,galaxy_score,high,low,market_cap,market_dominance,open,social_dominance,volume_24h,market_categories
1704150000000000000,2024-01-01T23:00:00.000000000Z,BTCUSDT-LINEAR,15247,594,3795373,31010,794,83,8354,22,19587081,43970.0,74,43970.0,43538.82,855642989304,50.496,43538.82,20.3543,18426978443,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1704153600000000000,2024-01-02T00:00:00.000000000Z,BTCUSDT-LINEAR,15070,646,4925486,30103,769,83,7755,8,19587131,44648.0,74,44648.0,44176.95,874431890823,51.079,44187.14,20.7777,21097427169,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1704157200000000000,2024-01-02T01:00:00.000000000Z,BTCUSDT-LINEAR,15529,1102,5279374,31287,1535,83,7773,21,19587137,45152.0,75,45152.0,44752.58,884287609621,50.8957,45121.18,21.4614,23302522738,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1704160800000000000,2024-01-02T02:00:00.000000000Z,BTCUSDT-LINEAR,15562,792,4960630,31094,1059,82,7700,11,19587212,45260.0,75,45260.0,44882.66,884752832442,51.0611,44882.66,21.7163,24484337952,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1704164400000000000,2024-01-02T03:00:00.000000000Z,BTCUSDT-LINEAR,15601,464,4275541,31249,622,83,7861,14,19587243,45431.0,75,45431.0,45224.28,888424770757,50.9152,45412.66,22.0321,25609381391,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1704168000000000000,2024-01-02T04:00:00.000000000Z,BTCUSDT-LINEAR,15638,705,4682354,31250,1044,84,7924,37,19587275,45246.0,70,45246.0,45215.11,886295274485,50.7674,45246.0,22.2347,26287610397,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1704171600000000000,2024-01-02T05:00:00.000000000Z,BTCUSDT-LINEAR,15896,363,4306297,31855,500,84,8076,28,19587318,45323.0,75,45323.0,45177.64,887825925918,50.9387,45221.33,22.5588,26848019795,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1704175200000000000,2024-01-02T06:00:00.000000000Z,BTCUSDT-LINEAR,16313,952,6009217,32313,1208,85,8260,25,19587343,45279.0,71,45279.0,45170.26,886924785779,50.9453,45207.35,22.6247,27250053425,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1704178800000000000,2024-01-02T07:00:00.000000000Z,BTCUSDT-LINEAR,16985,1351,5995123,33501,1695,85,8305,21,19587381,45517.0,78,45517.0,45225.96,891473383453,51.1962,45232.64,22.7076,28574269405,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1704182400000000000,2024-01-02T08:00:00.000000000Z,BTCUSDT-LINEAR,17063,832,4665996,33952,1104,83,8332,20,19587400,45813.0,78,45813.0,45384.95,894255004259,51.1176,45502.23,22.6743,30246510933,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1704186000000000000,2024-01-02T09:00:00.000000000Z,BTCUSDT-LINEAR,17623,821,6027864,34946,1063,84,8829,14,19587418,45847.0,78,45847.0,45672.62,896269780392,50.8478,45794.07,22.5614,31034126856,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1704189600000000000,2024-01-02T10:00:00.000000000Z,BTCUSDT-LINEAR,17909,865,4642332,35601,1129,84,8877,21,19587468,45679.0,73,45679.0,45504.7,894332484221,50.7931,45679.0,22.6992,31677700729,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1704193200000000000,2024-01-02T11:00:00.000000000Z,BTCUSDT-LINEAR,18094,915,6568968,35782,1172,85,8707,18,19587493,45531.0,73,45531.0,45270.52,891654765574,50.8143,45531.0,22.6395,32607428491,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1704196800000000000,2024-01-02T12:00:00.000000000Z,BTCUSDT-LINEAR,18645,873,10094194,36638,1111,88,9162,16,19587531,45503.0,74,45503.0,45323.76,890828198571,50.9301,45461.5,23.1023,33397424699,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1704200400000000000,2024-01-02T13:00:00.000000000Z,BTCUSDT-LINEAR,19028,1370,6022509,37847,1792,84,9607,8,19587581,45595.0,78,45595.0,45312.52,892278029790,51.1678,45336.37,23.318,34416801479,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1704204000000000000,2024-01-02T14:00:00.000000000Z,BTCUSDT-LINEAR,19350,981,6223585,38617,1437,84,9738,4,19587618,45608.0,77,45608.0,45121.5,894319282577,50.998,45608.0,23.4685,35979530708,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
1704207600000000000,2024-01-02T15:00:00.000000000Z,BTCUSDT-LINEAR,19319,1001,7468687,38750,1324,82,9849,4,19587643,45178.0,70,45178.0,44890.94,881325518944,50.8505,45178.0,23.3366,37829060096,"[""layer-1"", ""bitcoin-ecosystem"", ""pow""]"
